ts,price,action,charge_mwh_from_grid,discharge_mwh_to_grid,soc_mwh,cashflow_eur,cum_pnl_eur
2025-05-02 19:00:00,59.47,idle,0.0,0.0,0.0,0.0,719.7632122068671
2025-05-02 20:00:00,57.33,idle,0.0,0.0,0.0,0.0,719.7632122068671
2025-05-02 21:00:00,60.99,idle,0.0,0.0,0.0,0.0,719.7632122068671
2025-05-02 22:00:00,60.57,idle,0.0,0.0,0.0,0.0,719.7632122068671
2025-05-02 23:00:00,60.57,idle,0.0,0.0,0.0,0.0,719.7632122068671
2025-05-03 00:00:00,61.93,idle,0.0,0.0,0.0,0.0,719.7632122068671
2025-05-03 01:00:00,61.75,idle,0.0,0.0,0.0,0.0,719.7632122068671
2025-05-03 02:00:00,61.44,idle,0.0,0.0,0.0,0.0,719.7632122068671
2025-05-03 03:00:00,60.64,idle,0.0,0.0,0.0,0.0,719.7632122068671
2025-05-03 04:00:00,58.94,idle,0.0,0.0,0.0,0.0,719.7632122068671
2025-05-03 05:00:00,13.54,idle,0.0,0.0,0.0,0.0,719.7632122068671
2025-05-03 06:00:00,0.02,idle,0.0,0.0,0.0,0.0,719.7632122068671
2025-05-03 07:00:00,-0.17,idle,0.0,0.0,0.0,0.0,719.7632122068671
2025-05-03 08:00:00,-1.11,idle,0.0,0.0,0.0,0.0,719.7632122068671
2025-05-03 09:00:00,-2.93,charge,5.0,0.0,4.743416490252569,14.65,734.4132122068671
2025-05-03 10:00:00,-2.72,charge,5.0,0.0,9.486832980505138,13.600000000000001,748.0132122068671
2025-05-03 11:00:00,-0.03,idle,0.0,0.0,9.486832980505138,0.0,748.0132122068671
2025-05-03 12:00:00,0.93,idle,0.0,0.0,9.486832980505138,0.0,748.0132122068671
2025-05-03 13:00:00,34.49,idle,0.0,0.0,9.486832980505138,0.0,748.0132122068671
2025-05-03 14:00:00,59.73,idle,0.0,0.0,9.486832980505138,0.0,748.0132122068671
2025-05-03 15:00:00,74.93,idle,0.0,0.0,9.486832980505138,0.0,748.0132122068671
2025-05-03 16:00:00,84.31,discharge,0.0,5.0,4.216370213557839,421.55,1169.563212206867
2025-05-03 17:00:00,76.06,discharge,0.0,4.0,0.0,304.24,1473.803212206867
2025-05-03 18:00:00,67.47,idle,0.0,0.0,0.0,0.0,1473.803212206867
2025-05-03 19:00:00,63.82,idle,0.0,0.0,0.0,0.0,1473.803212206867
2025-05-03 20:00:00,60.14,idle,0.0,0.0,0.0,0.0,1473.803212206867
2025-05-03 21:00:00,45.15,idle,0.0,0.0,0.0,0.0,1473.803212206867
2025-05-03 22:00:00,31.51,idle,0.0,0.0,0.0,0.0,1473.803212206867
2025-05-03 23:00:00,20.43,idle,0.0,0.0,0.0,0.0,1473.803212206867
2025-05-04 00:00:00,20.05,idle,0.0,0.0,0.0,0.0,1473.803212206867
2025-05-04 01:00:00,15.61,idle,0.0,0.0,0.0,0.0,1473.803212206867
2025-05-04 02:00:00,13.65,idle,0.0,0.0,0.0,0.0,1473.803212206867
2025-05-04 03:00:00,7.83,idle,0.0,0.0,0.0,0.0,1473.803212206867
2025-05-04 04:00:00,2.92,idle,0.0,0.0,0.0,0.0,1473.803212206867
2025-05-04 05:00:00,0.01,idle,0.0,0.0,0.0,0.0,1473.803212206867
2025-05-04 06:00:00,-0.01,idle,0.0,0.0,0.0,0.0,1473.803212206867
2025-05-04 07:00:00,-0.02,idle,0.0,0.0,0.0,0.0,1473.803212206867
2025-05-04 08:00:00,-0.02,idle,0.0,0.0,0.0,0.0,1473.803212206867
2025-05-04 09:00:00,-1.98,charge,5.0,0.0,4.743416490252569,9.9,1483.7032122068672
2025-05-04 10:00:00,-4.78,charge,5.0,0.0,9.486832980505138,23.900000000000002,1507.6032122068673
2025-05-04 11:00:00,-1.51,idle,0.0,0.0,9.486832980505138,0.0,1507.6032122068673
2025-05-04 12:00:00,0.03,idle,0.0,0.0,9.486832980505138,0.0,1507.6032122068673
2025-05-04 13:00:00,12.06,idle,0.0,0.0,9.486832980505138,0.0,1507.6032122068673
2025-05-04 14:00:00,61.13,idle,0.0,0.0,9.486832980505138,0.0,1507.6032122068673
2025-05-04 15:00:00,65.31,idle,0.0,0.0,9.486832980505138,0.0,1507.6032122068673
2025-05-04 16:00:00,73.9,idle,0.0,0.0,9.486832980505138,0.0,1507.6032122068673
2025-05-04 17:00:00,95.72,discharge,0.0,5.0,4.216370213557839,478.6,1986.2032122068672
2025-05-04 18:00:00,92.94,discharge,0.0,4.0,0.0,371.76,2357.963212206867
2025-05-04 19:00:00,73.27,idle,0.0,0.0,0.0,0.0,2357.963212206867
2025-05-04 20:00:00,66.84,idle,0.0,0.0,0.0,0.0,2357.963212206867
2025-05-04 21:00:00,45.11,idle,0.0,0.0,0.0,0.0,2357.963212206867
2025-05-04 22:00:00,42.83,idle,0.0,0.0,0.0,0.0,2357.963212206867
2025-05-04 23:00:00,73.01,idle,0.0,0.0,0.0,0.0,2357.963212206867
2025-05-05 00:00:00,64.93,idle,0.0,0.0,0.0,0.0,2357.963212206867
2025-05-05 01:00:00,85.53,idle,0.0,0.0,0.0,0.0,2357.963212206867
2025-05-05 02:00:00,107.63,discharge,0.0,0.0,0.0,0.0,2357.963212206867
2025-05-05 03:00:00,119.64,discharge,0.0,0.0,0.0,0.0,2357.963212206867
2025-05-05 04:00:00,94.62,idle,0.0,0.0,0.0,0.0,2357.963212206867
2025-05-05 05:00:00,57.88,idle,0.0,0.0,0.0,0.0,2357.963212206867
2025-05-05 06:00:00,46.91,idle,0.0,0.0,0.0,0.0,2357.963212206867
2025-05-05 07:00:00,42.12,idle,0.0,0.0,0.0,0.0,2357.963212206867
2025-05-05 08:00:00,37.78,charge,5.0,0.0,4.743416490252569,-188.9,2169.063212206867
2025-05-05 09:00:00,38.08,charge,5.0,0.0,9.486832980505138,-190.39999999999998,1978.6632122068668
2025-05-05 10:00:00,39.08,idle,0.0,0.0,9.486832980505138,0.0,1978.6632122068668
2025-05-05 11:00:00,41.23,idle,0.0,0.0,9.486832980505138,0.0,1978.6632122068668
2025-05-05 12:00:00,43.13,idle,0.0,0.0,9.486832980505138,0.0,1978.6632122068668
2025-05-05 13:00:00,44.62,idle,0.0,0.0,9.486832980505138,0.0,1978.6632122068668
2025-05-05 14:00:00,60.11,idle,0.0,0.0,9.486832980505138,0.0,1978.6632122068668
2025-05-05 15:00:00,79.93,idle,0.0,0.0,9.486832980505138,0.0,1978.6632122068668
2025-05-05 16:00:00,84.66,idle,0.0,0.0,9.486832980505138,0.0,1978.6632122068668
2025-05-05 17:00:00,75.57,idle,0.0,0.0,9.486832980505138,0.0,1978.6632122068668
2025-05-05 18:00:00,49.35,idle,0.0,0.0,9.486832980505138,0.0,1978.6632122068668
2025-05-05 19:00:00,44.41,idle,0.0,0.0,9.486832980505138,0.0,1978.6632122068668
2025-05-05 20:00:00,49.36,idle,0.0,0.0,9.486832980505138,0.0,1978.6632122068668
2025-05-05 21:00:00,50.26,idle,0.0,0.0,9.486832980505138,0.0,1978.6632122068668
2025-05-05 22:00:00,49.9,idle,0.0,0.0,9.486832980505138,0.0,1978.6632122068668
2025-05-05 23:00:00,49.54,idle,0.0,0.0,9.486832980505138,0.0,1978.6632122068668
2025-05-06 00:00:00,51.56,idle,0.0,0.0,9.486832980505138,0.0,1978.6632122068668
2025-05-06 01:00:00,55.5,idle,0.0,0.0,9.486832980505138,0.0,1978.6632122068668
2025-05-06 02:00:00,85.2,idle,0.0,0.0,9.486832980505138,0.0,1978.6632122068668
2025-05-06 03:00:00,103.61,idle,0.0,0.0,9.486832980505138,0.0,1978.6632122068668
2025-05-06 04:00:00,85.79,idle,0.0,0.0,9.486832980505138,0.0,1978.6632122068668
2025-05-06 05:00:00,68.31,idle,0.0,0.0,9.486832980505138,0.0,1978.6632122068668
2025-05-06 06:00:00,53.43,idle,0.0,0.0,9.486832980505138,0.0,1978.6632122068668
2025-05-06 07:00:00,46.45,idle,0.0,0.0,9.486832980505138,0.0,1978.6632122068668
2025-05-06 08:00:00,40.26,charge,0.5409255338945976,0.0,10.0,-21.7776619945965,1956.8855502122703
2025-05-06 09:00:00,35.82,charge,0.0,0.0,10.0,0.0,1956.8855502122703
2025-05-06 10:00:00,42.67,idle,0.0,0.0,10.0,0.0,1956.8855502122703
2025-05-06 11:00:00,46.93,idle,0.0,0.0,10.0,0.0,1956.8855502122703
2025-05-06 12:00:00,54.46,idle,0.0,0.0,10.0,0.0,1956.8855502122703
2025-05-06 13:00:00,87.91,idle,0.0,0.0,10.0,0.0,1956.8855502122703
2025-05-06 14:00:00,104.33,idle,0.0,0.0,10.0,0.0,1956.8855502122703
2025-05-06 15:00:00,130.82,idle,0.0,0.0,10.0,0.0,1956.8855502122703
2025-05-06 16:00:00,157.16,discharge,0.0,5.0,4.729537233052701,785.8,2742.6855502122703
2025-05-06 17:00:00,133.29,discharge,0.0,4.486832980505138,0.0,598.0499679715298,3340.7355181838
2025-05-06 18:00:00,116.51,idle,0.0,0.0,0.0,0.0,3340.7355181838
2025-05-06 19:00:00,100.89,idle,0.0,0.0,0.0,0.0,3340.7355181838
2025-05-06 20:00:00,90.32,idle,0.0,0.0,0.0,0.0,3340.7355181838
2025-05-06 21:00:00,84.73,idle,0.0,0.0,0.0,0.0,3340.7355181838
2025-05-06 22:00:00,83.35,idle,0.0,0.0,0.0,0.0,3340.7355181838
2025-05-06 23:00:00,86.24,idle,0.0,0.0,0.0,0.0,3340.7355181838
2025-05-07 00:00:00,92.72,idle,0.0,0.0,0.0,0.0,3340.7355181838
2025-05-07 01:00:00,105.96,idle,0.0,0.0,0.0,0.0,3340.7355181838
2025-05-07 02:00:00,128.53,idle,0.0,0.0,0.0,0.0,3340.7355181838
2025-05-07 03:00:00,143.95,discharge,0.0,0.0,0.0,0.0,3340.7355181838
2025-05-07 04:00:00,123.37,idle,0.0,0.0,0.0,0.0,3340.7355181838
2025-05-07 05:00:00,94.03,idle,0.0,0.0,0.0,0.0,3340.7355181838
2025-05-07 06:00:00,76.57,idle,0.0,0.0,0.0,0.0,3340.7355181838
2025-05-07 07:00:00,71.28,idle,0.0,0.0,0.0,0.0,3340.7355181838
2025-05-07 08:00:00,62.63,charge,5.0,0.0,4.743416490252569,-313.15000000000003,3027.5855181838
2025-05-07 09:00:00,61.75,charge,5.0,0.0,9.486832980505138,-308.75,2718.8355181838
2025-05-07 10:00:00,66.08,idle,0.0,0.0,9.486832980505138,0.0,2718.8355181838
2025-05-07 11:00:00,70.1,idle,0.0,0.0,9.486832980505138,0.0,2718.8355181838
2025-05-07 12:00:00,79.63,idle,0.0,0.0,9.486832980505138,0.0,2718.8355181838
2025-05-07 13:00:00,93.94,idle,0.0,0.0,9.486832980505138,0.0,2718.8355181838
2025-05-07 14:00:00,108.96,idle,0.0,0.0,9.486832980505138,0.0,2718.8355181838
2025-05-07 15:00:00,129.36,idle,0.0,0.0,9.486832980505138,0.0,2718.8355181838
2025-05-07 16:00:00,149.02,discharge,0.0,5.0,4.216370213557839,745.1,3463.9355181838
2025-05-07 17:00:00,124.78,idle,0.0,0.0,4.216370213557839,0.0,3463.9355181838
2025-05-07 18:00:00,105.93,idle,0.0,0.0,4.216370213557839,0.0,3463.9355181838
2025-05-07 19:00:00,94.29,idle,0.0,0.0,4.216370213557839,0.0,3463.9355181838
2025-05-07 20:00:00,95.73,idle,0.0,0.0,4.216370213557839,0.0,3463.9355181838
2025-05-07 21:00:00,89.48,idle,0.0,0.0,4.216370213557839,0.0,3463.9355181838
2025-05-07 22:00:00,89.74,idle,0.0,0.0,4.216370213557839,0.0,3463.9355181838
2025-05-07 23:00:00,91.63,idle,0.0,0.0,4.216370213557839,0.0,3463.9355181838
2025-05-08 00:00:00,95.24,idle,0.0,0.0,4.216370213557839,0.0,3463.9355181838
2025-05-08 01:00:00,109.69,idle,0.0,0.0,4.216370213557839,0.0,3463.9355181838
2025-05-08 02:00:00,125.22,idle,0.0,0.0,4.216370213557839,0.0,3463.9355181838
2025-05-08 03:00:00,143.37,discharge,0.0,4.0,0.0,573.48,4037.4155181838
2025-05-08 04:00:00,124.3,idle,0.0,0.0,0.0,0.0,4037.4155181838
2025-05-08 05:00:00,101.88,idle,0.0,0.0,0.0,0.0,4037.4155181838
2025-05-08 06:00:00,89.81,idle,0.0,0.0,0.0,0.0,4037.4155181838
2025-05-08 07:00:00,77.62,idle,0.0,0.0,0.0,0.0,4037.4155181838
2025-05-08 08:00:00,66.45,charge,5.0,0.0,4.743416490252569,-332.25,3705.1655181838
2025-05-08 09:00:00,65.64,charge,5.0,0.0,9.486832980505138,-328.2,3376.9655181838
2025-05-08 10:00:00,72.03,idle,0.0,0.0,9.486832980505138,0.0,3376.9655181838
2025-05-08 11:00:00,84.17,idle,0.0,0.0,9.486832980505138,0.0,3376.9655181838
2025-05-08 12:00:00,87.62,idle,0.0,0.0,9.486832980505138,0.0,3376.9655181838
2025-05-08 13:00:00,94.07,idle,0.0,0.0,9.486832980505138,0.0,3376.9655181838
2025-05-08 14:00:00,109.97,idle,0.0,0.0,9.486832980505138,0.0,3376.9655181838
2025-05-08 15:00:00,134.05,idle,0.0,0.0,9.486832980505138,0.0,3376.9655181838
2025-05-08 16:00:00,181.89,discharge,0.0,5.0,4.216370213557839,909.4499999999999,4286.4155181838005
2025-05-08 17:00:00,142.6,idle,0.0,0.0,4.216370213557839,0.0,4286.4155181838005
2025-05-08 18:00:00,114.63,idle,0.0,0.0,4.216370213557839,0.0,4286.4155181838005
2025-05-08 19:00:00,103.99,idle,0.0,0.0,4.216370213557839,0.0,4286.4155181838005
2025-05-08 20:00:00,99.88,idle,0.0,0.0,4.216370213557839,0.0,4286.4155181838005
2025-05-08 21:00:00,94.72,idle,0.0,0.0,4.216370213557839,0.0,4286.4155181838005
2025-05-08 22:00:00,91.52,idle,0.0,0.0,4.216370213557839,0.0,4286.4155181838005
2025-05-08 23:00:00,92.82,idle,0.0,0.0,4.216370213557839,0.0,4286.4155181838005
2025-05-09 00:00:00,95.12,idle,0.0,0.0,4.216370213557839,0.0,4286.4155181838005
2025-05-09 01:00:00,89.87,idle,0.0,0.0,4.216370213557839,0.0,4286.4155181838005
2025-05-09 02:00:00,148.9,discharge,0.0,4.0,0.0,595.6,4882.015518183801
2025-05-09 03:00:00,142.1,idle,0.0,0.0,0.0,0.0,4882.015518183801
2025-05-09 04:00:00,99.09,idle,0.0,0.0,0.0,0.0,4882.015518183801
2025-05-09 05:00:00,83.46,idle,0.0,0.0,0.0,0.0,4882.015518183801
2025-05-09 06:00:00,63.63,idle,0.0,0.0,0.0,0.0,4882.015518183801
2025-05-09 07:00:00,54.24,idle,0.0,0.0,0.0,0.0,4882.015518183801
2025-05-09 08:00:00,49.44,idle,0.0,0.0,0.0,0.0,4882.015518183801
2025-05-09 09:00:00,44.25,charge,5.0,0.0,4.743416490252569,-221.25,4660.765518183801
2025-05-09 10:00:00,40.13,charge,5.0,0.0,9.486832980505138,-200.65,4460.115518183801
2025-05-09 11:00:00,47.06,idle,0.0,0.0,9.486832980505138,0.0,4460.115518183801
2025-05-09 12:00:00,53.9,idle,0.0,0.0,9.486832980505138,0.0,4460.115518183801
2025-05-09 13:00:00,81.57,idle,0.0,0.0,9.486832980505138,0.0,4460.115518183801
2025-05-09 14:00:00,102.36,idle,0.0,0.0,9.486832980505138,0.0,4460.115518183801
2025-05-09 15:00:00,123.97,idle,0.0,0.0,9.486832980505138,0.0,4460.115518183801
2025-05-09 16:00:00,154.19,discharge,0.0,5.0,4.216370213557839,770.95,5231.065518183801
2025-05-09 17:00:00,135.56,idle,0.0,0.0,4.216370213557839,0.0,5231.065518183801
2025-05-09 18:00:00,111.05,idle,0.0,0.0,4.216370213557839,0.0,5231.065518183801
2025-05-09 19:00:00,101.56,idle,0.0,0.0,4.216370213557839,0.0,5231.065518183801
2025-05-09 20:00:00,101.23,idle,0.0,0.0,4.216370213557839,0.0,5231.065518183801
2025-05-09 21:00:00,100.96,idle,0.0,0.0,4.216370213557839,0.0,5231.065518183801
2025-05-09 22:00:00,96.52,idle,0.0,0.0,4.216370213557839,0.0,5231.065518183801
2025-05-09 23:00:00,94.07,idle,0.0,0.0,4.216370213557839,0.0,5231.065518183801
2025-05-10 00:00:00,98.27,idle,0.0,0.0,4.216370213557839,0.0,5231.065518183801
2025-05-10 01:00:00,98.22,idle,0.0,0.0,4.216370213557839,0.0,5231.065518183801
2025-05-10 02:00:00,92.24,idle,0.0,0.0,4.216370213557839,0.0,5231.065518183801
2025-05-10 03:00:00,82.45,idle,0.0,0.0,4.216370213557839,0.0,5231.065518183801
2025-05-10 04:00:00,56.84,idle,0.0,0.0,4.216370213557839,0.0,5231.065518183801
2025-05-10 05:00:00,28.39,idle,0.0,0.0,4.216370213557839,0.0,5231.065518183801
2025-05-10 06:00:00,8.75,idle,0.0,0.0,4.216370213557839,0.0,5231.065518183801
2025-05-10 07:00:00,6.96,idle,0.0,0.0,4.216370213557839,0.0,5231.065518183801
2025-05-10 08:00:00,5.15,charge,5.0,0.0,8.959786703810408,-25.75,5205.315518183801
2025-05-10 09:00:00,4.49,charge,1.096481089450153,0.0,10.0,-4.9232000916311875,5200.39231809217
2025-05-10 10:00:00,8.78,idle,0.0,0.0,10.0,0.0,5200.39231809217
2025-05-10 11:00:00,6.62,idle,0.0,0.0,10.0,0.0,5200.39231809217
2025-05-10 12:00:00,14.83,idle,0.0,0.0,10.0,0.0,5200.39231809217
2025-05-10 13:00:00,47.71,idle,0.0,0.0,10.0,0.0,5200.39231809217
2025-05-10 14:00:00,70.99,idle,0.0,0.0,10.0,0.0,5200.39231809217
2025-05-10 15:00:00,105.78,idle,0.0,0.0,10.0,0.0,5200.39231809217
2025-05-10 16:00:00,152.48,discharge,0.0,5.0,4.729537233052701,762.4,5962.79231809217
2025-05-10 17:00:00,121.46,discharge,0.0,4.486832980505138,0.0,544.9707338121541,6507.763051904324
2025-05-10 18:00:00,105.73,idle,0.0,0.0,0.0,0.0,6507.763051904324
2025-05-10 19:00:00,92.7,idle,0.0,0.0,0.0,0.0,6507.763051904324
2025-05-10 20:00:00,95.87,idle,0.0,0.0,0.0,0.0,6507.763051904324
2025-05-10 21:00:00,91.93,idle,0.0,0.0,0.0,0.0,6507.763051904324
2025-05-10 22:00:00,92.71,idle,0.0,0.0,0.0,0.0,6507.763051904324
2025-05-10 23:00:00,90.91,idle,0.0,0.0,0.0,0.0,6507.763051904324
2025-05-11 00:00:00,90.64,idle,0.0,0.0,0.0,0.0,6507.763051904324
2025-05-11 01:00:00,88.04,idle,0.0,0.0,0.0,0.0,6507.763051904324
2025-05-11 02:00:00,79.75,idle,0.0,0.0,0.0,0.0,6507.763051904324
2025-05-11 03:00:00,55.86,idle,0.0,0.0,0.0,0.0,6507.763051904324
2025-05-11 04:00:00,14.59,idle,0.0,0.0,0.0,0.0,6507.763051904324
2025-05-11 05:00:00,8.02,idle,0.0,0.0,0.0,0.0,6507.763051904324
2025-05-11 06:00:00,4.34,idle,0.0,0.0,0.0,0.0,6507.763051904324
2025-05-11 07:00:00,2.59,charge,5.0,0.0,4.743416490252569,-12.95,6494.813051904324
2025-05-11 08:00:00,3.36,charge,5.0,0.0,9.486832980505138,-16.8,6478.013051904324
2025-05-11 09:00:00,4.07,idle,0.0,0.0,9.486832980505138,0.0,6478.013051904324
2025-05-11 10:00:00,3.83,idle,0.0,0.0,9.486832980505138,0.0,6478.013051904324
2025-05-11 11:00:00,4.03,idle,0.0,0.0,9.486832980505138,0.0,6478.013051904324
2025-05-11 12:00:00,8.02,idle,0.0,0.0,9.486832980505138,0.0,6478.013051904324
2025-05-11 13:00:00,35.2,idle,0.0,0.0,9.486832980505138,0.0,6478.013051904324
2025-05-11 14:00:00,76.71,idle,0.0,0.0,9.486832980505138,0.0,6478.013051904324
2025-05-11 15:00:00,113.76,idle,0.0,0.0,9.486832980505138,0.0,6478.013051904324
2025-05-11 16:00:00,130.21,discharge,0.0,5.0,4.216370213557839,651.0500000000001,7129.063051904324
2025-05-11 17:00:00,113.77,discharge,0.0,4.0,0.0,455.08,7584.143051904324
2025-05-11 18:00:00,102.4,idle,0.0,0.0,0.0,0.0,7584.143051904324
2025-05-11 19:00:00,86.28,idle,0.0,0.0,0.0,0.0,7584.143051904324
2025-05-11 20:00:00,85.94,idle,0.0,0.0,0.0,0.0,7584.143051904324
2025-05-11 21:00:00,80.59,idle,0.0,0.0,0.0,0.0,7584.143051904324
2025-05-11 22:00:00,80.23,idle,0.0,0.0,0.0,0.0,7584.143051904324
2025-05-11 23:00:00,80.25,idle,0.0,0.0,0.0,0.0,7584.143051904324
2025-05-12 00:00:00,84.44,idle,0.0,0.0,0.0,0.0,7584.143051904324
2025-05-12 01:00:00,95.68,idle,0.0,0.0,0.0,0.0,7584.143051904324
2025-05-12 02:00:00,141.71,idle,0.0,0.0,0.0,0.0,7584.143051904324
2025-05-12 03:00:00,143.54,idle,0.0,0.0,0.0,0.0,7584.143051904324
2025-05-12 04:00:00,106.15,idle,0.0,0.0,0.0,0.0,7584.143051904324
2025-05-12 05:00:00,69.68,idle,0.0,0.0,0.0,0.0,7584.143051904324
2025-05-12 06:00:00,45.01,idle,0.0,0.0,0.0,0.0,7584.143051904324
2025-05-12 07:00:00,42.04,idle,0.0,0.0,0.0,0.0,7584.143051904324
2025-05-12 08:00:00,34.66,idle,0.0,0.0,0.0,0.0,7584.143051904324
2025-05-12 09:00:00,17.4,charge,5.0,0.0,4.743416490252569,-87.0,7497.143051904324
2025-05-12 10:00:00,22.59,charge,5.0,0.0,9.486832980505138,-112.95,7384.193051904324
2025-05-12 11:00:00,38.3,idle,0.0,0.0,9.486832980505138,0.0,7384.193051904324
2025-05-12 12:00:00,47.69,idle,0.0,0.0,9.486832980505138,0.0,7384.193051904324
2025-05-12 13:00:00,79.7,idle,0.0,0.0,9.486832980505138,0.0,7384.193051904324
2025-05-12 14:00:00,105.62,idle,0.0,0.0,9.486832980505138,0.0,7384.193051904324
2025-05-12 15:00:00,145.42,discharge,0.0,5.0,4.216370213557839,727.0999999999999,8111.293051904324
2025-05-12 16:00:00,178.05,discharge,0.0,4.0,0.0,712.2,8823.493051904325
2025-05-12 17:00:00,120.65,idle,0.0,0.0,0.0,0.0,8823.493051904325
2025-05-12 18:00:00,102.36,idle,0.0,0.0,0.0,0.0,8823.493051904325
2025-05-12 19:00:00,91.1,idle,0.0,0.0,0.0,0.0,8823.493051904325
2025-05-12 20:00:00,87.82,idle,0.0,0.0,0.0,0.0,8823.493051904325
2025-05-12 21:00:00,86.47,idle,0.0,0.0,0.0,0.0,8823.493051904325
2025-05-12 22:00:00,87.2,idle,0.0,0.0,0.0,0.0,8823.493051904325
2025-05-12 23:00:00,90.29,idle,0.0,0.0,0.0,0.0,8823.493051904325
2025-05-13 00:00:00,94.58,idle,0.0,0.0,0.0,0.0,8823.493051904325
2025-05-13 01:00:00,102.27,idle,0.0,0.0,0.0,0.0,8823.493051904325
2025-05-13 02:00:00,123.37,idle,0.0,0.0,0.0,0.0,8823.493051904325
2025-05-13 03:00:00,125.58,idle,0.0,0.0,0.0,0.0,8823.493051904325
2025-05-13 04:00:00,97.28,idle,0.0,0.0,0.0,0.0,8823.493051904325
2025-05-13 05:00:00,79.81,idle,0.0,0.0,0.0,0.0,8823.493051904325
